50170.3980	50067.5980
51184.3980	51081.5980
49703.6620	51184.3980
42204.2700	44670.8300
44670.8300	45892.5100
44670.8300	46880.3340
45892.5100	47487.1340
46880.3340	47590.9420
47487.1340	49046.4780
47590.9420	49343.8220
49046.4780	49612.9420
49343.8220	49866.9420
49612.9420	49703.6620
44522.6700	41496.6700
41496.6700	42204.2700
44419.8700	44522.6700
44623.4700	44419.8700
43109.4700	44623.4700
42897.8060	43109.4700
42442.2060	42897.8060
44453.1500	42442.2060
44555.9500	44453.1500
44971.2460	45465.1500
45465.1500	44555.9500
44793.8540	44971.2460
44691.0540	44793.8540
45144.6540	44134.6540
44134.6540	44691.0540
44638.6540	45144.6540
44535.8540	44638.6540
42415.0380	44535.8540
41757.8380	42415.0380
41860.6380	41757.8380
42568.2380	41860.6380
42346.4780	41558.2380
41558.2380	42568.2380
43048.0140	42751.6780
42751.6780	42346.4780
41402.9740	43048.0140
41700.3180	41402.9740
41597.5180	41700.3180
40083.5180	41597.5180
41481.5980	40083.5180
43600.3980	41481.5980
44148.7180	43763.6780
43763.6780	43600.3980
42914.9580	43924.9580
43924.9580	44148.7180
42126.7180	42914.9580
42431.1180	42126.7180
42937.1180	42431.1180
44443.0380	43745.5180
43745.5180	42937.1180
45352.2380	44443.0380
45656.6380	45352.2380
44848.2380	45656.6380
44745.4380	44848.2380
43332.2380	44745.4380
43632.6060	43332.2380
44138.6060	43632.6060
45540.7180	44138.6060
45437.9180	45540.7180
45853.1980	45437.9180
45550.8140	45853.1980
45246.4140	45550.8140
41212.4140	45246.4140
46960.0140	41212.4140
47367.2300	46960.0140
47820.7980	47516.3980
47516.3980	47367.2300
46911.5980	47820.7980
47619.1980	46911.5980
47316.7980	47721.9980
47721.9980	47619.1980
47113.1980	47316.7980
46304.7980	47113.1980
46518.4780	46304.7980
44507.5340	46518.4780
44711.1340	44507.5340
44305.9340	44711.1340
44922.8140	44305.9340
42904.8140	44922.8140
40886.8140	42904.8140
40737.6460	40886.8140
41211.4060	41717.4060
41717.4060	40737.6460
41717.4060	41211.4060
41554.1260	41717.4060
35291.5180	38532.2060
35505.1980	40046.2060
38532.2060	40149.0060
40046.2060	40856.6060
40149.0060	41554.1260
34689.7740	34987.1180
34987.1180	35291.5180
34987.1180	35505.1980
32873.3740	34689.7740
33834.9740	33681.7740
33681.7740	32873.3740
34441.7740	33834.9740
34026.4940	34441.7740
33520.4940	34026.4940
31905.6940	33520.4940
32109.2940	31905.6940
33042.6860	32109.2940
35556.5900	34042.5900
34042.5900	33548.6860
33548.6860	33042.6860
35260.2540	35556.5900
35574.7340	35260.2540
38517.0540	37088.7340
37088.7340	35574.7340
37492.9580	37900.1740
37900.1740	38517.0540
37188.5580	37492.9580
42026.9580	42230.5580
42026.9580	37188.5580
45052.9580	42026.9580
43654.8780	45052.9580
42252.7660	43654.8780
42089.4860	42252.7660
41785.0860	42089.4860
40869.8540	41400.0460
41400.0460	41785.0860
40363.8540	40869.8540
41958.4940	40363.8540
41464.5900	41958.4940
38438.5900	41464.5900
38234.9900	38438.5900
37509.2300	38488.9900
38488.9900	38234.9900
38317.6300	37509.2300
38003.1500	38317.6300
39706.6540	38003.1500
38797.4540	39706.6540
37369.1340	38797.4540
38105.9500	37680.5900
37680.5900	37369.1340
38256.1260	38105.9500
38358.9260	38256.1260
35717.9820	38358.9260
35820.7820	35717.9820
35314.7820	35820.7820
35014.4140	35314.7820
35218.0140	35014.4140
33704.0140	35218.0140
34411.6140	33704.0140
28664.0140	34411.6140
29898.7980	28664.0140
30303.9980	29898.7980
30049.9980	30303.9980
31062.0140	30049.9980
30959.2140	31062.0140
30533.8540	30959.2140
30636.6540	30533.8540
31082.1740	30636.6540
26040.1740	31082.1740
27251.7740	26040.1740
27148.9740	27251.7740
27559.2140	27148.9740
28972.4140	27559.2140
30587.2140	28972.4140
31917.7580	30587.2140
30214.2540	31917.7580
30720.2540	30214.2540
31286.7340	30720.2540
31792.7340	31286.7340
34314.7340	31792.7340
33328.9260	34314.7340
33549.6620	33328.9260
30523.6620	33549.6620
31180.8620	31283.6620
31283.6620	30676.8620
30676.8620	30523.6620
30869.4060	31180.8620
31173.8060	30869.4060
39848.6060	39544.2060
39544.2060	39239.8060
39239.8060	31173.8060
38613.8220	39848.6060
38203.5820	38613.8220
38902.0780	38653.1180
38653.1180	38306.3820
38306.3820	38203.5820
39508.8780	38902.0780
38942.3980	39508.8780
37990.8780	38496.8780
38496.8780	38942.3980
39797.1660	39492.7660
39492.7660	38885.9660
38885.9660	37990.8780
